Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
173569	Truck	Convencional	 R$ 3.642,00 
143428	Truck	Convencional	 R$ 3.991,00 
655077	Truck	Convencional	 R$ 3.988,00 
175830	Truck	Convencional	 R$ 3.337,00 
994566	Truck	Convencional	 R$ 4.122,00 
804274	Truck	Convencional	 R$ 4.001,00 
189065	Truck	Convencional	 R$ 3.065,00 
204907	Truck	Convencional	 R$ 7.059,60 
701888	Truck	Convencional	 R$ 5.902,00 
189060	Truck	Convencional	 R$ 4.611,00 
548530	Truck	Convencional	 R$ 3.199,00 
163747	Truck	Convencional	 R$ 3.497,00 
686830	Truck	Convencional	 R$ 4.384,00 
774199	Truck	Convencional	 R$ 4.045,00 
684826	Truck	Convencional	 R$ 5.224,00 
460104	Truck	Convencional	 R$ 5.829,00 
838719	Truck	Convencional	 R$ 4.742,40 
476951	Truck	Convencional	 R$ 3.935,00 
671756	Truck	Convencional	 R$ 3.852,00 
473537	Truck	Convencional	 R$ 7.077,60 
195272	Truck	Convencional	 R$ 4.721,00 
444756	Truck	Convencional	 R$ 7.099,20 
107304	Truck	Convencional	 R$ 5.550,00 
555227	Truck	Convencional	 R$ 3.426,00 
143432	Truck	Convencional	 R$ 5.106,00 
902615	Truck	Convencional	 R$ 5.168,00 
437739	Truck	Convencional	 R$ 4.278,00 
390748	Truck	Convencional	 R$ 4.826,00 
649523	Truck	Convencional	 R$ 4.852,80 
470929	Truck	Convencional	 R$ 3.943,00 
591334	Truck	Convencional	 R$ 3.447,00 
810251	Truck	Convencional	 R$ 4.146,00 
908084	Truck	Convencional	 R$ 4.815,00 
855800	Truck	Convencional	 R$ 3.707,00 
979797	Truck	Convencional	 R$ 4.369,20 
900159	Truck	Convencional	 R$ 4.067,00 
867707	Truck	Convencional	 R$ 4.879,00 
940476	Truck	Convencional	 R$ 5.389,00 
726433	Truck	Convencional	 R$ 3.936,00 
372178	Truck	Convencional	 R$ 4.472,40 
383277	Truck	Convencional	 R$ 5.526,00 
256417	Truck	Convencional	 R$ 5.098,00 
853157	Truck	Convencional	 R$ 3.118,00 
134760	Truck	Convencional	 R$ 4.160,00 
625573	Truck	Convencional	 R$ 5.252,40 
823247	Truck	Convencional	 R$ 5.621,00 
336074	Truck	Convencional	 R$ 3.737,00 
676965	Truck	Convencional	 R$ 4.455,00 
596420	Truck	Convencional	 R$ 3.637,20 
558548	Truck	Convencional	 R$ 5.925,00 
690209	Truck	Convencional	 R$ 4.028,40 
504242	Truck	Convencional	 R$ 4.335,00 
743175	Truck	Convencional	 R$ 7.006,80 
594079	Truck	Convencional	 R$ 3.915,00 
466698	Truck	Convencional	 R$ 5.206,00 
213543	Truck	Convencional	 R$ 4.160,00 
140159	Truck	Convencional	 R$ 5.866,00 
216241	Truck	Convencional	 R$ 4.344,00 
444624	Truck	Convencional	 R$ 3.158,00 
672892	Truck	Convencional	 R$ 4.809,00 
680229	Truck	Convencional	 R$ 3.525,00 
423565	Truck	Convencional	 R$ 4.833,60 
695565	Truck	Convencional	 R$ 5.170,80 
886034	Truck	Convencional	 R$ 6.067,20 
282879	Truck	Convencional	 R$ 3.888,00 
249512	Truck	Convencional	 R$ 3.932,00 
535839	Truck	Convencional	 R$ 4.738,00 
595986	Truck	Convencional	 R$ 5.870,00 
593835	Truck	Convencional	 R$ 5.196,00 
766896	Truck	Convencional	 R$ 5.380,00 
768286	Truck	Convencional	 R$ 5.490,00 
625770	Truck	Convencional	 R$ 5.472,00 
382986	Truck	Convencional	 R$ 3.623,00 
812635	Truck	Convencional	 R$ 5.362,80 
568166	Truck	Convencional	 R$ 5.977,20 
369492	Truck	Convencional	 R$ 3.322,00 
234568	Truck	Convencional	 R$ 5.907,60 
230267	Truck	Convencional	 R$ 4.305,00 
218016	Truck	Convencional	 R$ 5.079,60 
180897	Truck	Convencional	 R$ 3.226,00 
738932	Truck	Convencional	 R$ 4.384,80 
849989	Truck	Convencional	 R$ 6.637,20 
714970	Truck	Convencional	 R$ 4.508,40 
838062	Truck	Convencional	 R$ 5.464,00 
241964	Truck	Convencional	 R$ 5.622,00 
196319	Truck	Convencional	 R$ 4.507,00 
302740	Truck	Convencional	 R$ 5.985,00 
843304	Truck	Convencional	 R$ 5.901,00 
144198	Truck	Convencional	 R$ 5.114,00 
458358	Truck	Convencional	 R$ 4.088,40 
996930	Truck	Convencional	 R$ 5.226,00 
314219	Truck	Convencional	 R$ 6.175,20 
742918	Truck	Convencional	 R$ 4.504,00 
402111	Truck	Convencional	 R$ 6.151,20 
864376	Truck	Convencional	 R$ 6.540,00 
841587	Truck	Convencional	 R$ 5.854,00 
316227	Truck	Convencional	 R$ 5.334,00 
361880	Truck	Convencional	 R$ 3.755,00 
474221	Truck	Convencional	 R$ 3.704,40 
872194	Truck	Convencional	 R$ 5.751,60 
127348	Truck	Convencional	 R$ 7.131,60 
739941	Truck	Convencional	 R$ 5.839,20 
181491	Truck	Convencional	 R$ 5.979,60 
253885	Truck	Convencional	 R$ 3.398,00 
714246	Truck	Convencional	 R$ 6.082,80 
199802	Truck	Convencional	 R$ 5.065,20 
139387	Truck	Convencional	 R$ 4.001,00 
259916	Truck	Convencional	 R$ 4.910,00 
597798	Truck	Convencional	 R$ 5.258,40 
625282	Truck	Convencional	 R$ 3.357,00 
677728	Truck	Convencional	 R$ 5.705,00 
307583	Truck	Convencional	 R$ 5.241,60 
719154	Truck	Convencional	 R$ 5.395,00 
778280	Truck	Convencional	 R$ 5.971,20 
802880	Truck	Convencional	 R$ 4.073,00 
201147	Truck	Convencional	 R$ 6.717,60 
730391	Truck	Convencional	 R$ 3.413,00 
704789	Truck	Convencional	 R$ 4.627,00 
471179	Truck	Convencional	 R$ 7.110,00 
518799	Truck	Convencional	 R$ 4.169,00 
954243	Truck	Convencional	 R$ 5.271,00 
298343	Truck	Convencional	 R$ 4.085,00 
705344	Truck	Convencional	 R$ 3.358,00 
636997	Truck	Convencional	 R$ 5.562,00 
559675	Truck	Convencional	 R$ 6.157,20 
321758	Truck	Convencional	 R$ 4.893,00 
698209	Truck	Convencional	 R$ 4.472,00 
209749	Truck	Convencional	 R$ 3.759,00 
108709	Truck	Convencional	 R$ 5.498,00 
702456	Truck	Convencional	 R$ 4.611,60 
819202	Truck	Convencional	 R$ 3.547,00 
268822	Truck	Convencional	 R$ 4.196,40 
259230	Truck	Convencional	 R$ 6.488,40 
936263	Truck	Convencional	 R$ 5.935,00 
814480	Truck	Convencional	 R$ 5.960,00 
220110	Truck	Convencional	 R$ 6.348,00 
554598	Truck	Convencional	 R$ 4.477,20 
711639	Truck	Convencional	 R$ 5.364,00 
300270	Truck	Convencional	 R$ 5.528,40 
292197	Truck	Convencional	 R$ 5.512,00 
742162	Truck	Convencional	 R$ 4.269,00 
641660	Truck	Convencional	 R$ 5.906,00 
899073	Truck	Convencional	 R$ 4.492,80 
987100	Truck	Convencional	 R$ 5.400,00 
247327	Truck	Convencional	 R$ 3.765,60 
779750	Truck	Convencional	 R$ 4.358,40 
290243	Truck	Convencional	 R$ 3.804,00 
528467	Truck	Convencional	 R$ 4.780,00 
273292	Truck	Convencional	 R$ 3.644,00 
987431	Truck	Convencional	 R$ 3.041,00 
109420	Truck	Convencional	 R$ 3.596,00 
465055	Truck	Convencional	 R$ 4.452,00 
918202	Truck	Convencional	 R$ 5.786,40 
714694	Truck	Convencional	 R$ 5.238,00 
845200	Truck	Convencional	 R$ 4.538,00 
217583	Truck	Convencional	 R$ 3.748,00 
649852	Truck	Convencional	 R$ 3.185,00 
236316	Truck	Convencional	 R$ 5.091,00 
617410	Truck	Convencional	 R$ 5.533,00 
106447	Truck	Convencional	 R$ 5.837,00 
806356	Truck	Convencional	 R$ 4.365,00 
258113	Truck	Convencional	 R$ 4.861,00 
248745	Truck	Convencional	 R$ 3.812,40 
614585	Truck	Convencional	 R$ 5.471,00 
734728	Truck	Convencional	 R$ 5.085,00 
322456	Truck	Convencional	 R$ 5.965,00 
758021	Truck	Convencional	 R$ 6.729,60 
811446	Truck	Convencional	 R$ 4.886,40 
260432	Truck	Convencional	 R$ 5.972,40 
899223	Truck	Convencional	 R$ 6.188,40 
333200	Truck	Convencional	 R$ 6.049,20 
126736	Truck	Convencional	 R$ 4.693,00 
943355	Truck	Convencional	 R$ 4.624,80 
908381	Truck	Convencional	 R$ 6.248,40 
420487	Truck	Convencional	 R$ 4.651,00 
993151	Truck	Convencional	 R$ 6.642,00 
646191	Truck	Convencional	 R$ 3.265,00 
197916	Truck	Convencional	 R$ 4.822,00 
698720	Truck	Convencional	 R$ 5.845,00 
355745	Truck	Convencional	 R$ 6.070,80 
985026	Truck	Convencional	 R$ 5.090,00 
269782	Truck	Convencional	 R$ 6.640,80 
541744	Truck	Convencional	 R$ 5.791,00 
556194	Truck	Convencional	 R$ 3.073,00 
724545	Truck	Convencional	 R$ 4.254,00 
753084	Truck	Convencional	 R$ 5.701,00 
112757	Truck	Convencional	 R$ 3.654,00 
336187	Truck	Convencional	 R$ 4.495,20 
394464	Truck	Convencional	 R$ 5.310,00 
372413	Truck	Convencional	 R$ 4.145,00 
137358	Truck	Convencional	 R$ 3.892,80 
740259	Truck	Convencional	 R$ 4.799,00 
146064	Truck	Convencional	 R$ 7.075,20 
941464	Truck	Convencional	 R$ 4.676,00 
208828	Truck	Convencional	 R$ 6.649,20 
858890	Truck	Convencional	 R$ 5.075,00 
798268	Truck	Convencional	 R$ 3.691,00 
205615	Truck	Convencional	 R$ 4.807,20 
192431	Truck	Convencional	 R$ 5.914,80 
495662	Truck	Convencional	 R$ 5.834,40 
737804	Truck	Convencional	 R$ 3.118,00 
840046	Truck	Convencional	 R$ 6.746,40 
304883	Truck	Convencional	 R$ 3.647,00 
451674	Truck	Convencional	 R$ 4.750,00 
299918	Truck	Convencional	 R$ 3.033,00 
905446	Truck	Convencional	 R$ 4.820,00 
238032	Truck	Convencional	 R$ 4.485,00 
336582	Truck	Convencional	 R$ 6.159,60 
107971	Truck	Convencional	 R$ 5.904,00 
210892	Truck	Convencional	 R$ 5.208,00 
155663	Truck	Convencional	 R$ 5.847,60 
832072	Truck	Convencional	 R$ 4.008,00 
486127	Truck	Convencional	 R$ 4.272,00 
785446	Truck	Convencional	 R$ 5.369,00 
676605	Truck	Convencional	 R$ 5.943,00 
519404	Truck	Convencional	 R$ 6.854,40 
122749	Truck	Convencional	 R$ 6.373,20 
354916	Truck	Convencional	 R$ 4.096,80 
833766	Truck	Convencional	 R$ 4.104,00 
462125	Truck	Convencional	 R$ 7.164,00 
767534	Truck	Convencional	 R$ 4.343,00 
335821	Truck	Convencional	 R$ 4.942,00 
380522	Truck	Convencional	 R$ 4.673,00 
259043	Truck	Convencional	 R$ 5.190,00 
623646	Truck	Convencional	 R$ 5.839,20 
908752	Truck	Convencional	 R$ 5.118,00 
715555	Truck	Convencional	 R$ 6.969,60 
115223	Truck	Convencional	 R$ 3.560,00 
746636	Truck	Convencional	 R$ 4.260,00 
353875	Truck	Convencional	 R$ 3.281,00 
861160	Truck	Convencional	 R$ 4.426,80 
494925	Truck	Convencional	 R$ 6.664,80 
896840	Truck	Convencional	 R$ 4.570,00 
547934	Truck	Convencional	 R$ 5.518,80 
271835	Truck	Convencional	 R$ 4.885,20 
888487	Truck	Convencional	 R$ 4.499,00 
557712	Truck	Convencional	 R$ 5.702,40 
413312	Truck	Convencional	 R$ 5.019,60 
202939	Truck	Convencional	 R$ 6.680,40 
324251	Truck	Convencional	 R$ 3.360,00 
739261	Truck	Convencional	 R$ 4.223,00 
781894	Truck	Convencional	 R$ 4.740,00 
125506	Truck	Convencional	 R$ 3.767,00 
275742	Truck	Convencional	 R$ 3.697,20 
157621	Truck	Convencional	 R$ 4.640,00 
465789	Truck	Convencional	 R$ 5.011,20 
974228	Truck	Convencional	 R$ 5.594,00 
187936	Truck	Convencional	 R$ 5.971,00 
104752	Truck	Convencional	 R$ 6.451,20 
908502	Truck	Convencional	 R$ 5.131,20 
626564	Truck	Convencional	 R$ 5.350,80 
425010	Truck	Convencional	 R$ 4.203,00 
612195	Truck	Convencional	 R$ 5.067,00 
624248	Truck	Convencional	 R$ 4.487,00 
565445	Truck	Convencional	 R$ 4.071,00 
415070	Truck	Convencional	 R$ 4.644,00 
353022	Truck	Convencional	 R$ 4.435,00 
468624	Truck	Convencional	 R$ 4.461,00 
943054	Truck	Convencional	 R$ 3.644,40 
815016	Truck	Convencional	 R$ 3.888,00 
379793	Truck	Convencional	 R$ 3.040,00 
227105	Truck	Convencional	 R$ 5.886,00 
223200	Truck	Convencional	 R$ 6.206,40 
426026	Truck	Convencional	 R$ 6.710,40 
531386	Truck	Convencional	 R$ 4.593,00 
776146	Truck	Convencional	 R$ 5.206,00 
883995	Truck	Convencional	 R$ 4.429,20 
139456	Truck	Convencional	 R$ 5.881,00 
766979	Truck	Convencional	 R$ 5.235,00 
211555	Truck	Convencional	 R$ 4.914,00 
403240	Truck	Convencional	 R$ 4.024,80 
933824	Truck	Convencional	 R$ 4.233,00 
228099	Truck	Convencional	 R$ 3.027,00 
589292	Truck	Convencional	 R$ 5.960,40 
512726	Truck	Convencional	 R$ 4.557,00 
789082	Truck	Convencional	 R$ 5.999,00 
172489	Truck	Convencional	 R$ 6.639,60 
940074	Truck	Convencional	 R$ 4.538,40 
961055	Truck	Convencional	 R$ 3.809,00 
406190	Truck	Convencional	 R$ 4.023,60 
606336	Truck	Convencional	 R$ 3.876,00 
710385	Truck	Convencional	 R$ 3.406,00 
482717	Truck	Convencional	 R$ 6.830,40 
460220	Truck	Convencional	 R$ 5.278,00 
476935	Truck	Convencional	 R$ 5.401,00 
712845	Truck	Convencional	 R$ 5.988,00 
122335	Truck	Convencional	 R$ 4.910,40 
427677	Truck	Convencional	 R$ 5.005,00 
150810	Truck	Convencional	 R$ 4.620,00 
918281	Truck	Convencional	 R$ 7.006,80 
936260	Truck	Convencional	 R$ 4.804,00 
765803	Truck	Convencional	 R$ 6.445,20 
923710	Truck	Convencional	 R$ 4.929,60 
496452	Truck	Convencional	 R$ 4.801,00 
924324	Truck	Convencional	 R$ 4.102,00 
816741	Truck	Convencional	 R$ 4.398,00 
225900	Truck	Convencional	 R$ 4.280,40 
795128	Truck	Convencional	 R$ 4.536,00 
558936	Truck	Convencional	 R$ 4.752,00 
178688	Truck	Convencional	 R$ 3.950,00 
986285	Truck	Convencional	 R$ 5.892,00 
985746	Truck	Convencional	 R$ 4.158,00 
364921	Truck	Convencional	 R$ 5.107,20 
517223	Truck	Convencional	 R$ 3.078,00 
977247	Truck	Convencional	 R$ 5.794,00 
764450	Truck	Convencional	 R$ 3.481,00 
426073	Truck	Convencional	 R$ 5.129,00 
326574	Truck	Convencional	 R$ 4.386,00 
634801	Truck	Convencional	 R$ 5.632,00 
913657	Truck	Convencional	 R$ 4.485,60 
168430	Truck	Convencional	 R$ 4.997,00 
154629	Truck	Convencional	 R$ 6.398,40 
769480	Truck	Convencional	 R$ 4.702,00 
587902	Truck	Convencional	 R$ 4.327,00 
907902	Truck	Convencional	 R$ 5.400,00 
340656	Truck	Convencional	 R$ 3.730,00 
537757	Truck	Convencional	 R$ 4.682,40 
708688	Truck	Convencional	 R$ 6.526,80 
277186	Truck	Convencional	 R$ 3.439,00 
995351	Truck	Convencional	 R$ 6.942,00 
690110	Truck	Convencional	 R$ 6.454,80 
968569	Truck	Convencional	 R$ 5.982,00 
605201	Truck	Convencional	 R$ 5.544,00 
887644	Truck	Convencional	 R$ 5.270,40 
834052	Truck	Convencional	 R$ 3.621,60 
174972	Truck	Convencional	 R$ 5.054,00 
596341	Truck	Convencional	 R$ 5.334,00 
358407	Truck	Convencional	 R$ 3.604,00 
391972	Truck	Convencional	 R$ 4.410,00 
135261	Truck	Convencional	 R$ 3.120,00 
258217	Truck	Convencional	 R$ 4.225,20 
504059	Truck	Convencional	 R$ 4.182,00 
801860	Truck	Convencional	 R$ 6.981,60 
530399	Truck	Convencional	 R$ 5.528,40 
195176	Truck	Convencional	 R$ 4.228,00 
402929	Truck	Convencional	 R$ 4.938,00 
572559	Truck	Convencional	 R$ 4.276,00 
497959	Truck	Convencional	 R$ 4.466,00 
997362	Truck	Convencional	 R$ 4.808,40 
776075	Truck	Convencional	 R$ 5.099,00 
737378	Truck	Convencional	 R$ 6.555,60 
384749	Truck	Convencional	 R$ 4.036,00 
610831	Truck	Convencional	 R$ 6.816,00 
460484	Truck	Convencional	 R$ 6.019,20 
799080	Truck	Convencional	 R$ 3.947,00 
968511	Truck	Convencional	 R$ 5.231,00 
813075	Truck	Convencional	 R$ 4.273,00 
300082	Truck	Convencional	 R$ 3.086,00 
526769	Truck	Convencional	 R$ 5.877,60 
415255	Truck	Convencional	 R$ 3.148,00 
390532	Truck	Convencional	 R$ 4.765,00 
787443	Truck	Convencional	 R$ 4.635,60 
816180	Truck	Convencional	 R$ 4.149,00 
823087	Truck	Convencional	 R$ 3.460,00 
274889	Truck	Convencional	 R$ 3.995,00 
381203	Truck	Convencional	 R$ 3.819,00 
528438	Truck	Convencional	 R$ 5.271,00 
992161	Truck	Convencional	 R$ 3.643,00 
519503	Truck	Convencional	 R$ 4.987,00 
719309	Truck	Convencional	 R$ 6.364,80 
907142	Truck	Convencional	 R$ 4.822,80 
543478	Truck	Convencional	 R$ 5.612,40 
283811	Truck	Convencional	 R$ 4.897,00 
701836	Truck	Convencional	 R$ 4.724,00 
634708	Truck	Convencional	 R$ 7.036,80 
892471	Truck	Convencional	 R$ 6.375,60 
482418	Truck	Convencional	 R$ 4.333,20 
688557	Truck	Convencional	 R$ 3.275,00 
309501	Truck	Convencional	 R$ 5.106,00 
737334	Truck	Convencional	 R$ 5.967,60 
677427	Truck	Convencional	 R$ 3.654,00 
204600	Truck	Convencional	 R$ 5.550,00 
854112	Truck	Convencional	 R$ 3.240,00 
669056	Truck	Convencional	 R$ 5.056,00 
642990	Truck	Convencional	 R$ 5.667,00 
776728	Truck	Convencional	 R$ 6.493,20 
319205	Truck	Convencional	 R$ 5.455,20 
587586	Truck	Convencional	 R$ 5.410,80 
541375	Truck	Convencional	 R$ 5.436,00 
535834	Truck	Convencional	 R$ 5.597,00 
946608	Truck	Convencional	 R$ 6.042,00 
839760	Truck	Convencional	 R$ 4.968,00 
508499	Truck	Convencional	 R$ 4.517,00 
655772	Truck	Convencional	 R$ 5.507,00 
567609	Truck	Convencional	 R$ 3.194,00 
496701	Truck	Convencional	 R$ 4.854,00 
115093	Truck	Convencional	 R$ 6.000,00 
733353	Truck	Convencional	 R$ 5.068,00 
133581	Truck	Convencional	 R$ 3.634,80 
472073	Truck	Convencional	 R$ 4.752,00 
495043	Truck	Convencional	 R$ 4.504,00 
843435	Truck	Convencional	 R$ 4.318,80 
459998	Truck	Convencional	 R$ 3.834,00 
303620	Truck	Convencional	 R$ 3.945,00 
664657	Truck	Convencional	 R$ 5.227,20 
777765	Truck	Convencional	 R$ 4.315,00 
573259	Truck	Convencional	 R$ 5.084,00 
572440	Truck	Convencional	 R$ 3.948,00 
883314	Truck	Convencional	 R$ 6.044,40 
776205	Truck	Convencional	 R$ 5.838,00 
889479	Truck	Convencional	 R$ 5.307,60 
295449	Truck	Convencional	 R$ 5.937,00 
425290	Truck	Convencional	 R$ 5.569,00 
556762	Truck	Convencional	 R$ 4.301,00 
783203	Truck	Convencional	 R$ 5.945,00 
852943	Truck	Convencional	 R$ 4.547,00 
670659	Truck	Convencional	 R$ 4.123,00 
348255	Truck	Convencional	 R$ 4.134,00 
872087	Truck	Convencional	 R$ 3.258,00 
723828	Truck	Convencional	 R$ 5.400,00 
861554	Truck	Convencional	 R$ 5.674,00 
961749	Truck	Convencional	 R$ 4.826,40 
117859	Truck	Convencional	 R$ 3.915,60 
587613	Truck	Convencional	 R$ 4.851,60 
569642	Truck	Convencional	 R$ 4.269,00 
110023	Truck	Convencional	 R$ 3.720,00 
942041	Truck	Convencional	 R$ 3.481,00 
656459	Truck	Convencional	 R$ 4.166,40 
662797	Truck	Convencional	 R$ 3.091,00 
736831	Truck	Convencional	 R$ 5.312,00 
315887	Truck	Convencional	 R$ 6.457,20 
456926	Truck	Convencional	 R$ 3.878,00 
339050	Truck	Convencional	 R$ 5.411,00 
808798	Truck	Convencional	 R$ 4.237,20 
473709	Truck	Convencional	 R$ 3.402,00 
355700	Truck	Convencional	 R$ 6.615,60 
858842	Truck	Convencional	 R$ 5.427,00 
156949	Truck	Convencional	 R$ 5.600,40 
498728	Truck	Convencional	 R$ 6.259,20 
292464	Truck	Convencional	 R$ 3.095,00 
159374	Truck	Convencional	 R$ 4.428,00 
746590	Truck	Convencional	 R$ 4.719,00 
349178	Truck	Convencional	 R$ 6.232,80 
767494	Truck	Convencional	 R$ 7.052,40 
290159	Truck	Convencional	 R$ 3.566,00 
615983	Truck	Convencional	 R$ 3.771,60 
450889	Truck	Convencional	 R$ 3.841,00 
291936	Truck	Convencional	 R$ 6.412,80 
119627	Truck	Convencional	 R$ 5.408,00 
196222	Truck	Convencional	 R$ 6.652,80 
213406	Truck	Convencional	 R$ 4.026,00 
468365	Truck	Convencional	 R$ 6.676,80 
219719	Truck	Convencional	 R$ 5.984,40 
862476	Truck	Convencional	 R$ 4.874,40 
957530	Truck	Convencional	 R$ 4.479,60 
860047	Truck	Convencional	 R$ 3.551,00 
154838	Truck	Convencional	 R$ 5.735,00 
397003	Truck	Convencional	 R$ 4.963,20 
644013	Truck	Convencional	 R$ 4.854,00 
400098	Truck	Convencional	 R$ 6.661,20 
312160	Truck	Convencional	 R$ 4.080,00 
953475	Truck	Convencional	 R$ 3.790,00 
492879	Truck	Convencional	 R$ 5.271,60 
105323	Truck	Convencional	 R$ 6.912,00 
540481	Truck	Convencional	 R$ 5.642,00 
813563	Truck	Convencional	 R$ 4.797,00 
140494	Truck	Convencional	 R$ 4.077,00 
597884	Truck	Convencional	 R$ 3.939,00 
777020	Truck	Convencional	 R$ 6.896,40 
879781	Truck	Convencional	 R$ 3.523,00 
916334	Truck	Convencional	 R$ 4.876,80 
840084	Truck	Convencional	 R$ 3.739,20 
519992	Truck	Convencional	 R$ 3.154,00 
748331	Truck	Convencional	 R$ 5.644,80 
752661	Truck	Convencional	 R$ 5.252,00 
618834	Truck	Convencional	 R$ 4.987,00 
328006	Truck	Convencional	 R$ 3.471,00 
322029	Truck	Convencional	 R$ 4.372,00 
316398	Truck	Convencional	 R$ 4.908,00 
504848	Truck	Convencional	 R$ 5.684,00 
879741	Truck	Convencional	 R$ 4.134,00 
251335	Truck	Convencional	 R$ 6.222,00 
114297	Truck	Convencional	 R$ 7.074,00 
507884	Truck	Convencional	 R$ 5.718,00 
167104	Truck	Convencional	 R$ 6.577,20 
816954	Truck	Convencional	 R$ 4.870,80 
965431	Truck	Convencional	 R$ 3.578,00 
742659	Truck	Convencional	 R$ 4.026,00 
158816	Truck	Convencional	 R$ 4.430,40 
616185	Truck	Convencional	 R$ 5.690,00 
336011	Truck	Convencional	 R$ 3.290,00 
581591	Truck	Convencional	 R$ 5.224,00 
537601	Truck	Convencional	 R$ 5.280,00 
560091	Truck	Convencional	 R$ 4.776,00 
115713	Truck	Convencional	 R$ 5.737,00 
263533	Truck	Convencional	 R$ 5.918,00 
945033	Truck	Convencional	 R$ 4.868,00 
484193	Truck	Convencional	 R$ 4.329,60 
392984	Truck	Convencional	 R$ 3.316,00 
460643	Truck	Convencional	 R$ 4.592,00 
703931	Truck	Convencional	 R$ 4.102,80 
508649	Truck	Convencional	 R$ 3.221,00 
634700	Truck	Convencional	 R$ 5.005,00 
268204	Truck	Convencional	 R$ 3.895,00 
123327	Truck	Convencional	 R$ 4.860,00 
283952	Truck	Convencional	 R$ 4.754,40 
831516	Truck	Convencional	 R$ 5.945,00 
431598	Truck	Convencional	 R$ 3.990,00 
323414	Truck	Convencional	 R$ 6.219,60 
844253	Truck	Convencional	 R$ 3.420,00 
925518	Truck	Convencional	 R$ 5.165,00 
278569	Truck	Convencional	 R$ 6.416,40 
524932	Truck	Convencional	 R$ 3.653,00 
349723	Truck	Convencional	 R$ 5.089,00 
695087	Truck	Convencional	 R$ 5.018,00 
762396	Truck	Convencional	 R$ 3.960,00 
581345	Truck	Convencional	 R$ 3.771,00 
318168	Truck	Convencional	 R$ 5.746,80 
305824	Truck	Convencional	 R$ 5.835,00 
633713	Truck	Convencional	 R$ 5.730,00 
308064	Truck	Convencional	 R$ 3.069,00 
939346	Truck	Convencional	 R$ 5.089,20 
957294	Truck	Convencional	 R$ 5.315,00 
674040	Truck	Convencional	 R$ 5.038,80 
999043	Truck	Convencional	 R$ 4.606,80 
841534	Truck	Convencional	 R$ 6.927,60 
206930	Truck	Convencional	 R$ 5.438,40 
258566	Truck	Convencional	 R$ 5.227,00 
982594	Truck	Convencional	 R$ 4.638,00 
216076	Truck	Convencional	 R$ 5.296,00 
541966	Truck	Convencional	 R$ 6.568,80 
931215	Truck	Convencional	 R$ 3.943,20 
868183	Truck	Convencional	 R$ 5.741,00 
162345	Truck	Convencional	 R$ 3.534,00 
743174	Truck	Convencional	 R$ 4.523,00 
899940	Truck	Convencional	 R$ 4.101,00 
849360	Truck	Convencional	 R$ 4.316,40 
131257	Truck	Convencional	 R$ 4.909,00 
254472	Truck	Convencional	 R$ 4.165,00 
326671	Truck	Convencional	 R$ 5.010,00 
631185	Truck	Convencional	 R$ 3.048,00 
544958	Truck	Convencional	 R$ 3.920,40 
951252	Truck	Convencional	 R$ 3.244,00 
395746	Truck	Convencional	 R$ 5.485,00 
213870	Truck	Convencional	 R$ 4.628,00 
496852	Truck	Convencional	 R$ 4.535,00 
908580	Truck	Convencional	 R$ 3.798,00 
389254	Truck	Convencional	 R$ 4.638,00 
516046	Truck	Convencional	 R$ 5.478,00 
689954	Truck	Convencional	 R$ 6.892,80 
184791	Truck	Convencional	 R$ 4.406,00 
142920	Truck	Convencional	 R$ 4.132,00 
134724	Truck	Convencional	 R$ 4.156,80 
